variant_id,stop_id
844453,2482
844453,73
844453,3467
844453,2839
844454,2838
844454,3476
844454,74
844454,1025
844455,1704
844455,895
844455,3870
844456,1704
844456,3889
844456,2251
844456,895
844456,3870
844457,3871
844457,992
844457,1705
844458,3871
844458,992
844461,3871
844461,992
844461,1015
844461,3888
844461,1705
844462,3871
844462,992
844462,1015
844462,3888
844462,1705
844465,4248
844465,2040
844465,1015
844465,3888
844465,1705
844467,4248
844467,2040
844467,1015
844467,3888
844467,1705
844468,4248
844468,2040
844468,1015
844468,3888
844468,1705
844469,4248
844469,2040
844469,1015
844469,3888
844470,3977
844470,992
844470,1015
844470,3888
844470,1705
844473,3973
844473,3977
844473,992
844473,1705
844475,3973
844475,3977
844475,992
844475,1015
844475,3888
844475,1705
844476,3973
844476,3977
844476,992
844476,1015
844476,3888
844476,1705
844557,212
844557,2479
844557,115
844557,5408
844558,212
844558,2479
844558,115
844559,2479
844559,115
844560,212
844560,2479
844560,115
844563,396
844563,3890
844563,304
844563,2855
844563,5296
844563,1759
844563,3416
844564,2479
844564,3217
844568,637
844568,666
844568,212
844568,195
844568,179
844604,604
844604,708
844604,711
844604,3422
844604,4431
844604,4523
844604,2245
844604,3641
844604,3621
844604,1092
844605,1901
844605,604
844605,708
844605,711
844605,3422
844605,4431
844605,4523
844605,2245
844605,3641
844605,4254
844606,1901
844606,604
844606,708
844606,711
844606,3422
844606,4431
844606,4523
844606,2245
844606,4566
844616,3616
844616,3603
844616,3596
844616,3598
844616,4590
844616,2506
844616,3415
844616,2828
844616,707
844619,3422
844619,1190
844619,4431
844619,4523
844619,2245
844619,3641
844619,3027
844619,4659
844619,2254
844634,3689
844634,3736
844634,1093
844634,4254
844635,3628
844635,3603
844635,3596
844635,3598
844635,4590
844635,2506
844635,3415
844635,707
844663,1901
844663,604
844663,708
844663,711
844663,3422
844663,4431
844663,4523
844663,2245
844663,3641
844663,3621
844663,1092
844666,1901
844666,604
844666,708
844666,711
844666,3422
844666,4431
844666,4523
844666,2245
844666,3641
844666,3027
844666,4659
844666,2254
844708,576
844708,2880
844708,565
844708,551
844708,607
844714,1160
844714,212
844714,2479
844714,115
844715,116
844715,5424
844715,1142
844715,665
844716,518
844716,436
844716,2955
844716,3134
844717,469
844717,435
844717,1011
844718,568
844718,1189
844718,935
844718,707
844718,613
844718,4652
844718,637
844718,648
844718,1162
844718,1329
844718,665
844720,396
844720,3890
844720,304
844720,2855
844720,5296
844720,1759
844720,3416
844723,378
844723,3890
844723,480
844723,3134
844727,469
844727,468
844727,5423
844727,3906
844727,5458
844727,3526
844727,547
844727,242
844727,5155
844727,2479
844731,3890
844731,3518
844731,5460
844731,509
844731,3526
844731,2816
844731,665
844738,1160
844738,212
844738,2479
844738,115
844738,5408
844739,5409
844739,3130
844739,116
844739,5424
844739,1142
844739,665
844744,665
844745,1160
844750,568
844750,1189
844750,935
844750,707
844750,613
844750,4652
844750,637
844750,648
844750,1329
844750,665
844751,1034
844751,1701
844751,568
844751,1189
844751,935
844751,707
844751,613
844751,4652
844751,637
844751,648
844751,1329
844751,665
844752,1034
844752,1701
844752,568
844752,2117
844752,1189
844752,935
844752,707
844752,613
844752,4652
844752,637
844752,648
844752,1329
844752,665
844753,568
844753,2117
844753,1189
844753,935
844753,707
844753,613
844753,4652
844753,637
844753,648
844753,1329
844753,665
844755,568
844755,1034
844755,1701
844755,1189
844755,935
844755,707
844755,613
844755,4652
844755,637
844755,648
844755,1329
844755,665
844756,568
844756,2117
844756,1189
844756,935
844756,707
844756,613
844756,4652
844756,637
844756,648
844756,1329
844756,665
844757,648
844757,1329
844757,665
844758,648
844758,666
844758,212
844758,5296
844758,271
844758,281
844758,812
844759,4652
844759,637
844759,648
844759,666
844759,212
844759,5296
844759,271
844760,648
844760,666
844760,212
844760,5296
844760,271
844761,648
844761,666
844761,212
844761,5296
844761,271
844762,648
844762,666
844762,212
844762,5296
844762,271
844762,281
844762,812
844763,648
844763,666
844763,212
844763,5296
844763,271
844763,281
844763,812
844765,3134
844765,481
844765,3891
844765,2341
844768,378
844768,3890
844768,480
844768,3134
844769,3134
844769,481
844769,3891
844769,2341
844770,3134
844770,481
844770,3891
844770,2342
844771,378
844771,3890
844771,480
844771,3134
844777,128
844779,2880
844779,553
844779,4892
844779,1330
844779,3517
844779,508
844785,2880
844785,553
844785,5425
844785,637
844787,1160
844787,824
844787,651
844787,3517
844787,508
844787,5460
844787,3514
844787,3901
844789,1160
844789,824
844789,651
844789,3517
844789,508
844790,3890
844790,3518
844790,5460
844790,509
844790,3526
844790,2816
844790,665
844791,665
844792,1160
844792,824
844792,651
844800,644
844808,1125
844808,3762
844808,114
844808,5154
844808,4748
844809,4652
844809,637
844809,648
844809,666
844809,212
844809,5296
844809,271
844809,281
844809,812
844810,3412
844810,3547
844810,5297
844810,1151
844810,305
844810,3891
844810,5432
844811,3901
844811,304
844811,2531
844811,5167
844811,5155
844811,2479
844812,3134
844812,481
844812,3891
844812,2341
844813,26
844813,5125
844813,3906
844813,319
844813,2855
844813,5296
844814,3412
844814,1306
844814,2863
844814,3900
844814,2527
844816,4652
844816,1819
844816,1330
844816,3517
844816,508
844816,5456
844816,3514
844816,1154
844816,5296
844816,1759
844816,15
844817,1215
844817,481
844817,5458
844817,509
844817,3526
844817,5296
844817,3801
844819,757
844819,1230
844819,3415
844819,2828
844819,707
844819,1819
844819,1312
844819,2028
844819,1330
844819,3517
844819,508
844819,5461
844819,3514
844819,2816
844819,1154
844819,281
844820,1151
844820,494
844820,2815
844820,3518
844820,5456
844820,509
844820,3526
844820,841
844820,2029
844820,1313
844820,1248
844820,708
844820,711
844820,3422
844825,3782
844825,378
844826,5296
844826,271
844826,281
844826,378
844830,5274
844830,1759
844830,211
844830,240
844831,5424
844831,3412
844831,3547
844831,5297
844831,1151
844831,305
844831,3891
844831,5432
844832,396
844832,3890
844832,304
844832,2855
844837,1151
844837,318
844837,3892
844837,27
844838,1151
844838,318
844838,3892
844838,27
844840,26
844840,5125
844840,3906
844840,319
844840,2855
844840,5296
844841,26
844841,5125
844841,3906
844841,319
844844,2855
844844,1142
844846,3906
844846,5458
844846,3526
844846,547
844846,242
844846,5155
844846,2479
844847,757
844847,1230
844847,3415
844847,2828
844847,707
844847,1819
844847,1312
844847,2028
844847,1330
844847,3517
844847,508
844847,5461
844847,3514
844847,2816
844847,1154
844847,281
844849,553
844849,4892
844849,1330
844849,3517
844849,508
844873,2818
844873,5310
844873,2031
844882,4573
844882,1580
844882,5437
844911,3908
844917,638
844917,3124
844917,687
844917,2056
844917,5110
844917,5108
844918,5109
844918,5110
844918,686
844918,3123
844918,636
844919,5340
844919,1169
844919,5109
844919,1318
844919,642
844919,639
844919,1248
844920,638
844920,3124
844921,3123
844921,636
844922,4647
844922,636
844922,3536
844922,4699
844923,638
844923,3124
844923,687
844923,2056
844923,5110
844923,5108
844923,5405
844924,638
844924,3124
844924,687
844924,2056
844924,5110
844925,5109
844925,5110
844925,686
844925,3123
844925,642
844925,636
844926,686
844926,3123
844926,636
844927,637
844927,5108
844927,680
844927,5341
844927,5354
844927,4954
844929,638
844929,3124
844929,4439
844930,638
844930,3124
844930,4439
844930,4908
844931,638
844931,3124
844931,4439
844932,4728
844932,4521
844932,3123
844932,636
844938,812
844938,3861
844938,4458
844938,4434
844938,4463
844941,1149
844941,5297
844941,240
844941,1870
844941,639
844941,3899
844942,636
844942,5504
844942,964
844942,241
844942,493
844942,494
844942,3900
844942,3835
844943,3901
844943,952
844943,815
844943,1870
844943,638
844944,2816
844944,952
844944,1870
844944,4894
844944,3517
844945,636
844945,5504
844945,3517
844945,508
844945,5460
844945,3514
844945,1000
844945,2342
844946,864
844946,3890
844946,3518
844946,5460
844946,509
844946,3526
844946,2816
844946,1870
844946,638
844947,636
844947,5504
844947,3517
844947,508
844947,5460
844947,3514
844947,396
844948,864
844948,3890
844948,3518
844948,5460
844948,509
844948,3526
844948,2816
844948,1870
844948,638
844954,952
844954,1870
844955,5504
844955,964
844955,241
844956,4652
844956,636
844956,5504
844956,242
844956,5296
844956,271
844956,5439
844957,636
844957,5504
844957,242
844957,5296
844957,271
844958,636
844958,5504
844958,242
844958,5296
844958,271
844959,1149
844959,5297
844959,240
844959,1870
844963,3901
844963,952
844963,815
844963,1870
844963,638
844964,636
844964,5504
844964,964
844964,241
844964,493
844964,494
844964,3900
844964,3835
844965,3901
844965,952
844965,815
844965,1870
844965,638
844967,1870
844967,4894
844967,3517
844968,2816
844968,952
844968,1870
844969,636
844969,5504
844969,3517
844969,508
844969,5460
844969,3514
844972,864
844972,3890
844972,3518
844972,5460
844972,509
844972,3526
844972,2816
844972,1870
844972,638
844973,636
844973,5504
844973,3517
844973,508
844973,5460
844974,636
844974,5504
844974,3517
844974,508
844974,5460
844974,3514
844975,509
844975,3526
844975,2816
844975,1870
844975,638
844976,864
844976,3890
844976,3518
844976,5460
844976,509
844976,3526
844976,2816
844976,1870
844976,638
844977,509
844977,3526
844977,2816
844977,1870
844977,638
844982,494
844986,644
844986,666
844986,5296
844986,271
844986,281
844986,403
844986,378
845044,2528
845044,481
845044,3891
845044,3933
845044,3182
845044,2855
845044,1174
845044,1142
845044,2172
845044,675
845044,5108
845045,242
845045,1813
845045,212
845045,3547
845045,5288
845046,2274
845046,3415
845046,2828
845046,707
845046,1819
845046,1289
845046,2028
845046,5167
845046,5155
845046,212
845046,3547
845047,3218
845047,5424
845047,5154
845047,5160
845047,240
845047,30
845047,305
845047,3900
845047,3835
845048,2274
845048,3415
845048,2828
845048,603
845048,4892
845048,1330
845048,2815
845048,3891
845048,2342
845049,1901
845049,613
845049,3895
845050,3899
845050,1819
845050,2815
845050,317
845050,281
845050,3934
845051,509
845051,3526
845051,5388
845051,841
845051,2029
845051,1313
845051,1248
845051,2594
845051,934
845053,5167
845053,5155
845053,115
845056,1901
845056,604
845056,708
845056,711
845056,3421
845056,2305
845056,2871
845058,3415
845058,2828
845058,707
845058,606
845058,603
845058,1900
845058,4892
845058,1289
845058,2029
845058,1313
845058,637
845058,668
845058,2172
845058,675
845059,1233
845059,5459
845059,509
845059,3526
845059,841
845059,1176
845059,5425
845059,576
845059,567
845061,4570
845061,5296
845061,5278
845061,184
845061,179
845061,3222
845061,188
845064,4652
845064,637
845065,26
845065,5423
845069,2855
845070,281
845070,403
845070,378
845076,2899
845076,55
845076,5440
845076,2274
845076,2304
845076,3415
845076,2828
845076,707
845076,603
845076,4892
845076,1330
845076,3517
845076,508
845077,3514
845077,2855
845077,1142
845079,509
845079,3526
845079,546
845079,27
845080,26
845080,1330
845080,3517
845080,508
845080,5458
845080,3514
845080,242
845080,212
845080,2579
845080,3416
845085,2855
845085,205
845088,212
845088,2479
845088,115
845088,5408
845089,3526
845089,4626
845089,4570
845090,1759
845090,1142
845090,5154
845090,5162
845091,5167
845091,5155
845091,212
845091,3547
845093,5154
845093,5160
845093,240
845093,30
845093,305
845093,3900
845093,3835
845100,1188
845100,711
845100,3421
845100,2305
845103,1892
845103,603
845103,1900
845109,103
845109,1125
845109,3762
845109,114
845109,5154
845109,4748
845117,242
845117,212
845117,2479
845117,115
845117,1025
845117,3077
845120,5297
845120,4571
845120,3517
845120,3518
845122,3802
845122,5297
845122,3517
845122,508
845122,5457
845122,480
845122,2035
845123,5432
845124,3901
845124,315
845124,641
845127,637
845128,575
845128,977
845128,2028
845128,1330
845128,3517
845128,5459
845129,864
845129,3890
845129,3518
845129,5460
845135,5296
845135,271
845135,281
845135,3782
845135,378
845135,5466
845143,977
845143,5504
845143,241
845151,977
845151,5504
845151,241
845152,5504
845152,241
845161,1582
845161,1614
845161,2817
845161,1496
845161,1604
845162,1603
845162,1497
845162,2818
845162,1534
845162,5310
845162,4250
845162,1583
845164,1582
845164,1614
845164,1543
845164,1407
845164,1532
845165,1497
845165,1531
845165,1408
845165,1542
845165,1615
845165,1583
845166,1582
845166,1578
845166,1614
845166,1543
845166,1397
845167,1398
845167,1541
845167,1617
845167,1579
845167,1583
845168,1586
845168,1807
845168,4898
845168,1547
845168,3902
845169,3908
845169,1548
845169,4897
845169,1808
845169,1587
845171,2356
845171,1501
845171,1580
845171,1614
845171,1397
845171,3907
845173,1573
845173,1501
845173,1387
845173,4685
845173,1544
845173,3523
845173,3902
845174,3908
845174,3524
845174,1541
845174,4684
845174,1679
845174,1502
845174,1572
845175,1897
845175,2034
845175,1417
845175,5437
845175,1541
845175,1551
845175,4684
845175,4572
845177,1472
845177,4899
845178,1869
845178,1582
845178,1419
845178,1547
845178,2536
845180,1542
845180,3384
845180,1579
845180,2031
845181,1869
845181,1582
845181,1543
845182,1869
845182,1582
845182,1543
845183,1869
845183,1582
845183,1419
845183,1547
845183,2536
845184,1408
845185,1497
845185,2818
845185,1534
845185,5310
845185,4250
845185,1583
845186,1582
845186,1614
845186,2817
845187,1586
845188,1587
845189,1582
845189,1614
845189,2817
845189,1496
845189,1604
845190,2820
845190,1534
845190,5310
845190,4250
845190,1583
845191,2818
845191,1534
845191,5310
845191,4250
845191,1583
845192,2033
845192,1628
845193,2034
845193,1417
845193,5437
845193,1397
845197,1472
845197,4899
845198,1869
845198,1582
845198,1543
845199,2034
845199,1417
845199,1581
845199,1502
845199,2355
845200,2034
845200,1417
845200,4572
845201,1582
845201,1614
845201,1543
845201,1407
845201,1532
845202,1586
845203,1582
845203,1614
845203,1543
845204,1541
845204,1615
845204,1583
845205,1587
845206,1582
845206,1614
845206,1543
845206,1407
845206,1532
845207,1531
845207,1408
845207,1542
845207,1615
845207,1583
845208,1586
845209,1582
845209,1578
845209,1614
845209,1543
845209,1397
845211,1398
845211,1541
845211,1617
845211,1579
845211,1583
845212,1582
845212,1578
845212,1614
845212,1543
845212,1397
845213,1587
845214,1586
845214,1807
845218,4898
845218,1547
845218,3902
845219,2033
845219,1628
845220,2356
845220,5180
845220,1578
845220,3383
845220,1565
845221,1564
845221,3384
845221,1579
845221,5179
845221,2355
845222,1564
845222,3384
845222,1579
845222,5179
845222,2355
845227,1407
845227,1532
845227,3905
845227,2818
845227,1534
845227,2031
845228,1407
845228,1532
845228,3905
845230,2356
845230,1501
845230,1580
845230,1614
845231,1541
845231,1617
845231,1581
845231,1502
845231,2355
845232,1573
845232,1501
845232,1387
845232,4685
845232,1544
845232,1397
845233,3908
845233,3524
845233,1541
845233,5114
845233,1583
845234,1398
845234,1541
845234,4684
845234,1679
845234,1502
845234,1572
845235,1582
845235,1581
845235,1502
845235,1572
845236,1541
845236,1551
845236,4684
845236,4572
845237,1751
845238,1750
845241,242
845241,212
845241,2479
845241,115
845241,1025
845241,3077
845242,2342
845242,3781
845242,2861
845242,1149
845242,5274
845242,5475
845242,179
845242,3076
845243,4652
845243,1892
845243,603
845243,1900
845244,1160
845244,639
845244,3899
845244,1892
845244,604
845244,934
845244,568
845245,3182
845245,2861
845245,1149
845245,1865
845245,5297
845245,1142
845245,824
845245,639
845245,3895
845246,1963
845246,2863
845246,316
845246,3518
845246,1249
845246,887
845246,3134
845247,637
845247,666
845247,212
845247,195
845247,179
845248,180
845248,1142
845248,824
845248,638
845249,4652
845249,636
845249,5504
845249,242
845249,5296
845249,271
845250,5109
845250,212
845250,1306
845250,281
845250,1962
845250,3934
845250,3890
845250,480
845250,2527
845251,2276
845251,3415
845252,2899
845252,51
845252,2274
845252,3415
845252,2828
845252,707
845252,603
845252,4892
845253,935
845253,707
845253,611
845253,1819
845253,1312
845253,2028
845253,1330
845253,3517
845253,508
845253,5456
845255,509
845255,3526
845255,841
845255,2029
845255,1313
845255,637
845255,5467
845256,5424
845256,5154
845256,240
845256,1330
845256,3517
845256,508
845256,5461
845256,3892
845256,1249
845256,3134
845257,3802
845257,5297
845257,3517
845257,508
845257,5457
845257,480
845257,2035
845260,2528
845260,481
845260,5457
845260,509
845260,3526
845260,546
845260,4895
845260,554
845261,575
845261,977
845261,2028
845261,1330
845261,3517
845261,5459
845261,927
845265,2274
845265,3415
845265,2828
845265,603
845265,4892
845265,1330
845265,2815
845266,757
845266,3415
845266,2828
845267,115
845267,1139
845267,4803
845267,799
845267,1025
845268,91
845268,798
845268,4804
845268,114
845270,2479
845270,115
845270,1025
845270,3077
845271,242
845271,5167
845271,5155
845271,115
845272,3762
845273,5409
845273,3130
845273,116
845273,5424
845273,1142
845274,116
845274,5424
845274,1142
845276,3077
845276,180
845276,5476
845276,5297
845277,2342
845277,2861
845277,1149
845277,5274
845277,5475
845277,179
845277,3076
845279,5296
845279,271
845279,281
845279,378
845279,5466
845280,2342
845281,5274
845281,5475
845281,179
845281,3076
845284,642
845284,636
845284,1312
845284,1176
845285,2172
845285,675
845287,1901
845287,613
845287,3895
845289,1160
845289,639
845289,3899
845289,1892
845289,604
845289,568
845289,1034
845289,1701
845291,1149
845291,1865
845291,5297
845291,1142
845291,824
845291,639
845291,3895
845292,639
845292,3895
845297,5297
845298,5296
845300,5439
845300,1963
845300,2863
845300,316
845300,3518
845300,3892
845300,1249
845300,887
845300,3134
845302,3547
845303,728
845304,647
845304,639
845304,3899
845304,1248
845304,708
845304,711
845304,3421
845304,2305
845306,4652
845310,378
845310,3890
845311,3900
845311,2527
845312,2528
845312,481
845313,637
845315,2871
845316,5296
845316,271
845316,2863
845317,3514
845317,3526
845317,2816
845317,4570
845317,5296
845318,5274
845319,2899
845319,55
845319,5440
845319,2274
845319,2304
845319,3415
845319,2828
845319,707
845319,603
845319,4892
845319,1330
845319,3517
845319,508
845320,2899
845320,55
845320,2274
845320,2304
845320,3415
845320,2828
845320,707
845320,626
845321,2594
845321,934
845324,3134
845324,468
845324,5423
845324,3906
845324,5458
845324,3526
845324,547
845324,242
845324,5155
845324,2479
845325,5424
845325,2554
845326,5288
845326,271
845326,281
845329,1215
845329,481
845330,977
845330,1312
845330,1871
845330,1870
845330,637
845331,757
845331,1230
845331,3415
845331,2828
845331,707
845331,1819
845331,1312
845331,2028
845331,1330
845331,3517
845331,508
845332,757
845332,1230
845332,3421
845332,707
845332,613
845332,637
845333,546
845333,4895
845333,554
845333,2880
845336,2528
845336,481
845336,5457
845336,509
845336,3526
845336,546
845336,4895
845336,554
845337,5462
845337,2855
845338,1233
845338,5459
845338,509
845338,3526
845338,547
845347,760
845347,757
845347,1230
845347,2711
845347,3419
845347,2935
845347,2375
845349,575
845349,1034
845349,1701
845349,595
845379,3812
845379,4400
845379,2665
845379,4280
845379,1934
845379,4278
845379,4754
845379,4287
845386,638
845386,3124
845386,687
845386,2056
845386,5110
845386,5108
845387,5340
845387,1169
845387,5109
845387,1318
845387,642
845387,639
845387,1248
845388,3123
845388,636
845389,4647
845389,636
845389,3536
845389,4699
845390,5366
845390,5340
845390,1169
845390,5109
845390,1318
845390,642
845390,639
845390,1248
845391,4728
845391,4521
845391,3123
845391,636
845392,4521
845392,3123
845392,636
845393,4521
845393,3123
845393,636
845395,4647
845395,636
845407,3891
845407,396
845407,4881
845407,5505
845408,3891
845408,396
845408,5507
845408,4881
845408,5505
845408,4880
845408,4873
845415,4878
845415,4876
845415,4875
845415,5506
845415,1817
845415,2342
845415,1963
845415,2855
845415,1142
845416,1239
845416,281
845416,403
845416,2341
845416,1816
845416,5507
845416,4881
845416,5505
845417,281
845417,403
845417,2341
845417,1816
845417,5507
845417,4881
845417,5505
845418,4878
845418,4876
845418,4875
845418,5506
845418,1817
845418,2342
845418,1963
845418,2855
845419,4878
845419,4876
845419,4875
845419,5506
845419,1817
845419,2342
845419,1963
845419,2855
845423,616
845423,1248
845423,708
845423,711
845423,3419
845423,2279
845423,4591
845423,3599
845423,3597
845423,4529
845423,5381
845423,1199
845423,3663
845423,1083
845424,1093
845424,4254
845424,4566
845424,2246
845424,3608
845424,4432
845424,3415
845424,2828
845424,707
845424,603
845425,616
845425,1248
845425,708
845425,711
845425,3419
845425,2279
845425,4591
845425,3599
845425,3597
845425,3604
845425,3616
845426,2255
845426,4660
845426,4566
845426,2246
845426,3608
845426,4432
845426,3415
845426,2828
845426,707
845426,603
845427,616
845427,1248
845427,708
845427,711
845427,3419
845427,2279
845427,4591
845427,3599
845427,3597
845427,3604
845427,1086
845427,3632
845427,3621
845427,1092
845428,3689
845428,3736
845428,1093
845428,4254
845428,3617
845428,3603
845428,3596
845428,3598
845428,4590
845428,2506
845428,3415
845428,2828
845428,707
845428,1819
845429,4255
845429,2934
845429,5429
845429,757
845429,3415
845430,616
845430,1248
845430,708
845430,711
845430,3419
845430,2279
845430,4591
845430,3599
845430,3597
845430,4529
845430,5381
845430,3664
845430,1204
845430,3614
845430,3660
845430,1079
845430,1082
845431,616
845431,1248
845431,708
845431,711
845431,3419
845431,2279
845431,4591
845431,3599
845431,3597
845431,4529
845431,5381
845431,3664
845431,3635
845432,708
845432,711
845432,3419
845432,2279
845432,4591
845432,3599
845432,3597
845432,4529
845432,5381
845432,3664
845432,1204
845432,3614
845432,3660
845432,1079
845432,1082
845434,708
845434,711
845434,3419
845434,2279
845434,4591
845434,3599
845434,3597
845434,4529
845434,5381
845434,3664
845434,3635
845435,708
845435,711
845435,3419
845435,2279
845435,4591
845435,3599
845435,3597
845435,4529
845435,5381
845435,3663
845435,1083
845437,1093
845437,4254
845437,4566
845437,2246
845437,3608
845437,4432
845437,3415
845437,2828
845437,707
845437,603
845438,1093
845438,4254
845438,4566
845438,2246
845438,3608
845438,4432
845438,3415
845438,2828
845438,707
845438,603
845439,1093
845439,4254
845439,4566
845439,2246
845439,3608
845439,4432
845439,3415
845440,4254
845440,4566
845440,2246
845440,3608
845440,4432
845440,3415
845440,2828
845440,707
845440,603
845441,4566
845441,2246
845441,3608
845441,4432
845441,3415
845441,2828
845441,707
845441,603
845442,4566
845442,2246
845442,3608
845442,4432
845442,3415
845442,2828
845442,707
845442,603
845443,1093
845443,4254
845443,4566
845443,2246
845443,3608
845443,4432
845443,3415
845443,2828
845443,707
845443,603
845444,4254
845444,4566
845444,2246
845444,3608
845444,4432
845444,3415
845444,2828
845444,707
845444,603
845446,708
845446,711
845446,3419
845446,2279
845446,4591
845446,3599
845446,3597
845446,3604
845446,3616
845451,1092
845451,2255
845451,4660
845451,4566
845451,2246
845451,3608
845451,4432
845451,3415
845451,2828
845451,707
845451,603
845453,3689
845453,2255
845453,4660
845453,4566
845453,2246
845453,3608
845453,4432
845453,3415
845453,2828
845453,707
845453,603
845454,616
845454,1248
845454,708
845454,711
845454,3419
845454,2279
845454,4591
845454,3599
845454,3597
845454,3604
845454,3616
845454,1086
845454,3632
845454,3621
845454,1092
845456,616
845456,1248
845456,708
845456,711
845456,3419
845456,2279
845456,4591
845456,3599
845456,3597
845456,3604
845456,1086
845456,4555
845456,3629
845457,616
845457,1248
845457,708
845457,711
845457,3419
845457,2279
845457,4591
845457,3599
845457,3597
845457,3604
845457,1086
845457,4555
845457,3629
845458,616
845458,1248
845458,708
845458,711
845458,3419
845458,2279
845458,4591
845458,3599
845458,3597
845458,3604
845458,1086
845458,3632
845458,4254
845460,708
845460,711
845460,3419
845460,2279
845460,4591
845460,3599
845460,3597
845460,3604
845460,1086
845460,4555
845460,3629
845461,3628
845461,4554
845461,3617
845461,3603
845461,3596
845461,3598
845461,4590
845461,2506
845461,3415
845461,2828
845461,707
845461,1819
845463,3628
845463,4554
845463,3617
845463,3603
845463,3596
845463,3598
845463,4590
845463,2506
845463,3415
845463,2828
845463,707
845465,4254
845465,3617
845465,3603
845465,3596
845465,3598
845465,4590
845465,2506
845465,3415
845465,2828
845465,707
845465,1819
845466,4254
845466,3617
845466,3603
845466,3596
845466,3598
845466,4590
845466,2506
845466,3415
845466,2828
845466,707
845467,3628
845467,4554
845467,3617
845467,3603
845467,3596
845467,3598
845467,4590
845467,2506
845467,3415
845469,4553
845469,2245
845469,2934
845469,5429
845469,757
845469,3415
845470,4566
845470,2934
845470,5429
845470,757
845470,3415
845471,4254
845471,2934
845471,5429
845471,757
845471,3415
845472,1093
845472,4254
845472,2934
845472,5429
845472,757
845472,3415
845473,2934
845473,5429
845473,757
845473,3415
845483,4291
845483,4277
845483,1933
845483,4279
845483,2666
845483,4401
845483,3813
845483,335
845485,1534
845485,5310
845485,2033
845485,1472
845485,4899
845489,4898
845489,1547
845489,3524
845489,1541
845495,1897
845495,2034
845495,1417
845495,1543
845496,4896
845496,1420
845496,1581
845496,4572
845499,1751
845499,2032
845499,1596
845499,5179
845499,2355
845500,3908
845500,1398
845500,1541
845500,1617
845500,1581
845500,1502
845500,2355
845508,1534
845508,5310
845508,2033
845508,1472
845508,4899
845511,4896
845511,1473
845519,4898
845519,1547
845519,3524
845520,1751
845521,3522
845521,1548
845521,4899
845524,1548
845524,1420
845524,5310
845524,2031
845530,1497
845530,2818
845530,5310
845530,2031
845530,1495
845542,1407
845544,1531
845544,1408
845544,1542
845544,1418
845544,2031
845566,3908
845566,1548
845566,4897
845567,1496
845567,1604
845582,1635
845582,4685
845582,1544
845593,637
845593,648
845593,656
845593,965
845593,1330
845593,3517
845593,480
845595,3526
845595,546
845595,1248
845595,711
845595,3420
845596,757
845596,3415
845596,2828
845596,1819
845596,1330
845596,3517
845601,648
845601,656
845601,965
845601,1330
845601,3517
845601,480
845602,481
845602,3526
845602,1175
845603,3526
845603,546
845603,1248
845603,711
845603,3420
845604,757
845604,3415
845604,2828
845604,1819
845604,1330
845604,3517
845605,1819
845605,1330
845605,3517
845606,1819
845606,1330
845607,3526
845607,546
845607,613
845622,481
845622,3526
845622,1175
845622,638
845623,3076
845623,1125
845623,116
845623,5424
845623,211
845623,4748
845624,3008
845624,891
845624,1138
845624,3412
845624,211
845624,240
845624,3518
845624,5458
845624,509
845624,3526
845624,546
845624,27
845625,26
845625,1330
845625,3517
845625,508
845625,5458
845625,3514
845625,242
845625,212
845625,2579
845625,3416
845625,1251
845625,2999
845626,2880
845626,553
845626,4892
845626,1330
845626,3517
845626,508
845626,5459
845626,3514
845626,242
845626,212
845626,129
845626,1251
845627,3008
845627,891
845627,1138
845627,211
845627,240
845627,5459
845627,509
845627,3526
845627,546
845627,4895
845627,554
845627,2880
845628,553
845628,4892
845628,1330
845628,3517
845628,508
845628,5457
845628,480
845628,2527
845629,3891
845629,396
845629,4881
845629,5505
845629,4880
845629,4873
845630,4878
845630,4876
845630,4875
845630,5506
845630,864
845631,3076
845631,1125
845631,116
845631,5424
845631,211
845631,4748
845632,3076
845632,1125
845632,116
845632,5424
845633,3076
845634,3076
845634,1125
845634,116
845634,5424
845634,211
845634,4748
845635,3076
845635,1125
845635,116
845635,5424
845636,3517
845636,3518
845636,1218
845636,3894
845636,4138
845636,4123
845637,3517
845637,3518
845637,1218
845637,3894
845637,4138
845637,4123
845637,4375
845638,378
845638,3890
845638,480
845638,3134
845639,378
845639,3890
845639,480
845639,3134
845640,3134
845640,481
845640,3891
845640,2341
845641,603
845641,4894
845641,5123
845641,3517
845641,480
845641,2527
845642,3008
845642,891
845642,1138
845642,3412
845642,211
845642,240
845642,3518
845643,3008
845643,891
845643,1138
845643,3412
845643,211
845643,240
845643,3518
845644,3514
845644,242
845644,212
845644,2579
845644,3416
845644,1251
845644,2999
845647,3008
845647,891
845647,1138
845647,211
845647,240
845647,3518
845649,3891
845649,396
845649,4881
845649,5505
845650,4878
845650,4876
845650,4875
845650,5506
845650,864
845651,4878
845651,4876
845651,4875
845651,5506
845651,864
845651,3890
845651,3526
845651,547
845652,4878
845652,4876
845652,4875
845652,5506
845652,864
845652,3890
845652,3526
845652,547
845654,4878
845654,4876
845654,4875
845654,5506
845654,864
845655,1239
845655,281
845655,403
845655,2341
845655,1816
845655,5507
845655,4881
845655,5505
845655,4880
845655,4873
845655,4880
845656,1548
845656,1420
845656,1581
845656,1502
845656,1572
845657,1573
845657,1501
845657,1580
845657,1419
845657,1547
845657,2536
845658,4896
845658,1470
845658,1420
845658,1581
845658,1502
845658,1572
